"curr_date","ord_date","seller_np","null_fulfilment_id","null_net_tran_id","null_qty","null_itm_fulfilment_id","null_del_pc","null_created_date_time","null_domain","null_del_cty","null_cans_code","null_cans_dt_time","null_ord_stats","null_fulfil_status","null_itm_cat","null_cat_cons","null_sell_pincode","null_prov_id","null_itm_id","null_sell_np","null_net_ord_id","null_sell_cty","total_orders","total_canceled_orders"
2024-04-12,2024-04-05,ondc.xpressbaazaar.com,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,21,0
2024-04-12,2024-04-08,prod-primarcpecan-bpp.shopalyst.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-04-12,2024-04-02,prod.instastack.io,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2
2024-04-12,2024-04-01,prod-freshclub-bpp.shopalyst.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2024-04-12,2024-04-03,biz.ondc.mcdindia.com,0,0,0,0,0,0,0,22,0,0,0,0,2,2,0,0,0,0,0,0,34,10
2024-04-12,2024-04-11,ondcmp.nlincs.in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,2
2024-04-12,2024-04-06,prod-sellerapp.shiprocket.com,0,0,0,1,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,324,0
2024-04-12,2024-04-06,ondc-prod.uengage.in,0,0,0,0,0,0,0,351,0,0,0,0,15,15,1,0,0,0,0,1,709,44
2024-04-12,2024-04-09,ondc.addble.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
2024-04-12,2024-04-05,api.nearshop.in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
2024-04-12,2024-04-07,prod-villain-bpp.shopalyst.com,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2024-04-12,2024-04-03,ondc.rajnigandha.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
